DB01782	2,6-Dihydroanthra/1,9-Cd/Pyrazol-6-One			4	P53779	Q9UQF2	P45983	P33981																																																																		
DB01784	4-Flourobenzenesulfonamide			1	P00918																																																																					
DB01785	Dimethylallyl Diphosphate		C00235	2	P14324	Q13907																																																																				
DB01790	Sp-Adenosine-3',5'-Cyclic-Monophosphorothioate			1	P10644																																																																					
DB01791	Piclamilast			4	P27815	Q07343	Q08493	Q08499																																																																		
DB01793	I-5			1	P49841																																																																					
DB01800	N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium			1	P15289																																																																					
DB01805	Monoisopropylphosphorylserine			3	P07478	P07477	P22303																																																																			
DB01807	N-[(3z)-5-Tert-Butyl-2-Phenyl-1,2-Dihydro-3h-Pyrazol-3-Ylidene]-N'-(4-Chlorophenyl)Urea			1	Q16539																																																																					
DB01809	1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine			2	P08631	P07949																																																																				
DB01810	[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester			1	Q9UBX1																																																																					
DB01812	Adenosine-3'-5'-Diphosphate			10	O14792	O00204	P10153	P50225	Q9Y663	P07998	Q06520	P49888	P52848	O43704																																																												
DB01818	O3-Sulfonylgalactose			1	P11226																																																																					
DB01819	Phosphoenolpyruvate		C00074	2	P13929	P35558																																																																				
DB01820	Compound 12, N-Acetyl-4-[(Carboxycarbonyl)(2-Carboxyphenyl)Amino]-N-Pentyl-1-Napthylalaniamide			1	P18031																																																																					
DB01821	L-N(Omega)-Nitroarginine-2,4-L-Diaminobutyric Amide			2	P29474	P29475																																																																				
DB01823	Beta-D-Glucopyranose Spirohydantoin			1	P11217																																																																					
DB01827	2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide			1	P17931																																																																					
DB01831	Tryptophanyl-5'amp			1	P23381																																																																					
DB01832	4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid			1	P16930																																																																					
DB01833	L-2-Amino-4-(Guanidinooxy)Butyric Acid			1	P29474																																																																					
DB01834	(9r,10r)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene			2	P09211	P09488																																																																				
DB01835	4r-Fluoro-N6-Ethanimidoyl-L-Lysine			1	P35228																																																																					
DB01836	[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone			1	P07477																																																																					
DB01837	O-Acetylserine			1	P23219																																																																					
DB01840	2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate			1	Q9NPH2																																																																					
DB01842	3'-Phosphate-Adenosine-5'-Diphosphate			1	P07998																																																																					
DB01843	3-Amino-8,9,10-Trihydroxy-7-Hydroxymethyl-6-Oxa-1,3-Diaza-Spiro[4.5]Decane-2,4-Dione			1	P11217																																																																					
DB01851	Tetrabutylammonium Ion			1	P01834																																																																					
DB01852	Kaempherol		C05903	1	Q6NUS8																																																																					
DB01854	5-Bromonicotinamide			1	P52961																																																																					
DB01858	[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate			1	P43235																																																																					
